Trial,Cumulative Reward,Cumulative Regret
4504,17875.218455997954,140.78154400204838
4505,17878.890709897547,141.10929010245644
4506,17882.623267678715,141.37673232128716
4507,17887.252493701777,140.7475062982267
4508,17892.036914548356,139.96308545164894
4509,17896.67533636709,139.3246636329152
4510,17900.070272985355,139.92972701464927
4511,17905.56218707523,138.437812924774
4512,17910.37077948667,137.6292205133302
4513,17915.388981234664,136.61101876533837
4514,17919.60164378902,136.39835621098004
4515,17923.997832140085,136.00216785991498
4516,17927.462494304666,136.53750569533543
4517,17932.97680873977,135.02319126022928
4518,17936.66359309012,135.3364069098813
4519,17939.129496266738,136.87050373326423
4520,17942.823146725852,137.17685327414938
4521,17946.57520129863,137.42479870137083
4522,17952.55972864952,135.4402713504785
4523,17956.841391387185,135.1586086128139
4524,17962.09763132165,133.90236867835125
4525,17965.73710406213,134.26289593787249
4526,17968.690831575215,135.30916842478538
4527,17970.818819183438,137.18118081656266
4528,17976.929492196,135.07050780400036
4529,17982.425554882295,133.57444511770538
4530,17985.85348296132,134.14651703868014
4531,17989.039100674978,134.96089932502355
4532,17993.4408292207,134.55917077930215
4533,17997.458104925794,134.54189507420966
4534,18002.09422439522,133.90577560478468
4535,18005.76159760648,134.23840239352265
4536,18008.373488039608,135.62651196039587
4537,18014.16605227816,133.83394772184482
4538,18017.108927016932,134.89107298307144
4539,18021.213471414725,134.7865285852786
4540,18025.23432084713,134.76567915287416
4541,18031.779662898123,132.22033710188103
4542,18036.81415554555,131.1858444544533
4543,18041.267701792247,130.73229820775688
4544,18044.94217572664,131.05782427336442
4545,18048.767660684716,131.2323393152878
4546,18052.01701000745,131.98298999255346
4547,18054.595969084472,133.4040309155325
4548,18059.886749438152,132.1132505618525
4549,18063.714198588914,132.2858014110893
4550,18067.58159647705,132.41840352295304
4551,18072.94868636613,131.0513136338738
4552,18076.821536056326,131.17846394367814
4553,18081.825727643245,130.17427235676087
4554,18088.539027912142,127.46097208786374
4555,18091.248457359372,128.75154264063522
4556,18094.758510799067,129.2414892009408
4557,18099.296381477343,128.70361852266618
4558,18103.29590120904,128.70409879096928
4559,18107.99827739534,128.0017226046674
4560,18111.253524440937,128.74647555907012
4561,18114.704907357096,129.29509264291315
4562,18119.129031026114,128.87096897389628
4563,18122.594152637008,129.40584736300164
4564,18127.38697721412,128.6130227858898
4565,18130.707343867503,129.29265613250575
4566,18135.403413056585,128.59658694342295
4567,18140.057379911053,127.94262008895551
4568,18142.13371237655,129.866287623457
4569,18146.108267290736,129.8917327092719
4570,18147.99692481992,132.00307518008955
4571,18150.923782569553,133.07621743045735
4572,18156.137077059797,131.86292294021374
4573,18157.27800766545,134.72199233456237
4574,18160.63595093031,135.36404906970057
4575,18164.17002929799,135.82997070202168
4576,18169.342746747865,134.65725325214686
4577,18173.17608266866,134.8239173313527
4578,18175.0178513657,136.98214863431045
4579,18179.022810772574,136.97718922743707
4580,18183.118317053548,136.88168294646334
4581,18188.392712106124,135.6072878938861
4582,18192.06052737651,135.93947262349826
4583,18195.688188805358,136.31181119465276
4584,18199.714270391916,136.28572960809404
4585,18204.889551226843,135.11044877316644
4586,18207.74054008437,136.25945991563958
4587,18210.302701861576,137.69729813843585
4588,18213.22244798888,138.7775520111335
4589,18218.915412577022,137.0845874229894
4590,18222.536001133903,137.4639988661095
4591,18224.788114282408,139.21188571760618
4592,18230.22969030264,137.77030969737513
4593,18235.503087564368,136.49691243564638
4594,18239.325977107343,136.6740228926702
4595,18243.855388122578,136.14461187743493
4596,18247.83442146004,136.16557853997196
4597,18253.578480756554,134.42151924345902
4598,18258.635164224324,133.36483577568706
4599,18260.748148330113,135.2518516698979
4600,18264.545285003373,135.4547149966369
4601,18268.33198666015,135.66801333986137
4602,18271.11359047863,136.88640952138013
4603,18275.260544307155,136.73945569285618
4604,18279.515922745795,136.48407725421464
