Trial,Cumulative Reward,Cumulative Regret
2905,11336.208470335345,283.7915296646443
2906,11341.52917630336,282.47082369662945
2907,11344.524477219391,283.4755227805995
2908,11349.292173404176,282.7078265958149
2909,11356.173489096203,279.82651090378664
2910,11360.646985621637,279.3530143783534
2911,11365.07295952449,278.9270404755005
2912,11370.172315320162,277.8276846798282
2913,11372.835492373724,279.16450762626664
2914,11375.689082411445,280.31091758854615
2915,11379.251082166757,280.74891783323545
2916,11383.143969911458,280.85603008853474
2917,11388.69510484968,279.3048951503141
2918,11392.464083625364,279.535916374629
2919,11397.375351107356,278.62464889263725
2920,11401.43875211996,278.56124788003314
2921,11406.216897396382,277.7831026036113
2922,11410.253651001864,277.7463489981291
2923,11413.817168158495,278.1828318414964
2924,11416.315076509523,279.6849234904691
2925,11420.056738291752,279.9432617082393
2926,11424.304216645403,279.6957833545886
2927,11429.58311728512,278.4168827148722
2928,11433.753230894994,278.2467691049978
2929,11437.190065274472,278.80993472552
2930,11440.576137930862,279.42386206912977
2931,11444.120173403639,279.8798265963529
2932,11447.075127110082,280.92487288991026
2933,11451.073558420858,280.92644157913355
2934,11455.8956280133,280.1043719866899
2935,11461.524147377684,278.47585262230695
2936,11464.366010799278,279.6339892007124
2937,11467.410865721204,280.5891342787876
2938,11472.027985606384,279.97201439360714
2939,11475.937936084429,280.0620639155626
2940,11479.041434210165,280.95856578982716
2941,11481.426093798565,282.5739062014271
2942,11485.006999017667,282.9930009823259
2943,11488.735324028126,283.2646759718674
2944,11492.656885071205,283.34311492878817
2945,11495.596007311577,284.4039926884154
2946,11498.963121120933,285.0368788790596
2947,11502.558472521634,285.44152747835767
2948,11508.483487239622,283.51651276036864
2949,11511.860077611997,284.1399223879935
2950,11516.419831168498,283.5801688314924
2951,11518.24190434269,285.7580956572991
2952,11523.352177626504,284.6478223734847
2953,11526.963848968928,285.03615103106137
2954,11530.607721980565,285.39227801942394
2955,11535.82101488553,284.17898511445753
2956,11539.425105240396,284.5748947595921
2957,11541.593877366717,286.4061226332724
2958,11544.041815773027,287.95818422696095
2959,11547.35332776076,288.6466722392283
2960,11550.093312696803,289.90668730318583
2961,11554.420060223514,289.5799397764751
2962,11558.564112296921,289.4358877030686
2963,11562.3187853585,289.6812146414898
2964,11567.58998195986,288.41001804013115
2965,11571.593966769384,288.40603323060674
2966,11575.695392125475,288.3046078745155
2967,11579.236441669551,288.7635583304396
2968,11584.840042727003,287.15995727298707
2969,11586.970788521274,289.02921147871666
2970,11592.912530107711,287.08746989227905
2971,11596.921445278378,287.0785547216128
2972,11600.812682752443,287.1873172475479
2973,11606.36739001112,285.63260998886994
2974,11612.13605275148,283.86394724851067
2975,11615.313628639555,284.6863713604364
2976,11618.024966931955,285.9750330680361
2977,11622.283629490208,285.71637050978285
2978,11627.321576801203,284.67842319878685
2979,11632.167890595463,283.83210940452716
2980,11636.398092559308,283.6019074406823
2981,11640.066879088812,283.93312091117804
2982,11644.476282476951,283.5237175230394
2983,11650.007105050376,281.99289494961516
2984,11654.485981726642,281.51401827334877
2985,11658.142258208174,281.85774179181755
2986,11664.132078088262,279.86792191173083
2987,11668.643169844487,279.35683015550563
2988,11674.19577786232,277.8042221376717
2989,11679.401252359801,276.5987476401908
2990,11685.211341705517,274.7886582944748
2991,11688.134263406757,275.86573659323443
2992,11693.34077659441,274.65922340558046
2993,11696.662517049395,275.33748295059615
2994,11700.816109297926,275.18389070206456
2995,11704.484303513933,275.51569648605823
2996,11707.65718966268,276.3428103373126
2997,11713.510033838422,274.4899661615694
2998,11718.480993756653,273.5190062433386
2999,11724.259760092005,271.7402399079866
3000,11728.703353137122,271.29664686287003
3001,11732.592378007052,271.4076219929406
3002,11735.443533521911,272.5564664780817
3003,11738.55016823644,273.449831763553
3004,11741.446161607253,274.5538383927398
3005,11746.61215031061,273.38784968938353
3006,11751.15609168041,272.8439083195827
3007,11756.911345356448,271.08865464354585
3008,11760.698696872567,271.3013031274264
3009,11765.265784857253,270.73421514274105
3010,11769.222850401264,270.77714959873066
3011,11773.380096206594,270.6199037934006
3012,11776.406337220149,271.5936627798456
3013,11780.911797574941,271.0882024250526
3014,11785.161716517912,270.83828348208124
3015,11787.828023661068,272.17197633892613
3016,11791.113085963243,272.88691403675045
3017,11794.705498446008,273.2945015539851
3018,11797.266314071661,274.7336859283329
3019,11801.948856204206,274.0511437957882
3020,11805.677847284143,274.32215271585096
3021,11809.35643240659,274.6435675934036
3022,11811.82917104111,276.1708289588828
3023,11815.234022369677,276.765977630316
3024,11818.529868345324,277.4701316546689
3025,11823.274733180331,276.7252668196607
3026,11828.269362366274,275.73063763371715
3027,11832.389297650445,275.6107023495466
3028,11835.49380871324,276.50619128675265
3029,11839.598191216215,276.4018087837774
3030,11843.314983490971,276.6850165090214
3031,11848.9491281835,275.05087181649316
3032,11853.078339446185,274.9216605538081
3033,11857.720555166403,274.2794448335898
3034,11862.029016706681,273.9709832933103
3035,11866.961904386615,273.038095613377
3036,11871.032322810368,272.9676771896244
3037,11874.33146693081,273.66853306918233
3038,11877.184744492759,274.81525550723273
3039,11881.457530156522,274.54246984346986
3040,11885.20558501392,274.7944149860719
3041,11889.313638867501,274.68636113249045
3042,11894.002415363615,273.9975846363765
3043,11899.479104695012,272.52089530497886
3044,11903.90306072788,272.0969392721114
3045,11908.892509231217,271.1074907687755
